,title,name,catogery,size,region,price,second_feature,third_feature,other
3546,东航明珠公寓 2室2厅 8000元,东航明珠公寓,2室2厅,89平米,金虹桥租房,8000,低楼层(共18层),中楼层(共6层),中楼层(共6层)
3547,梅陇十一村 2室1厅 3300元,梅陇十一村,2室1厅,47平米,华东理工租房,3300,高楼层(共6层),1993年建板楼,1993年建板楼
3548,第九城市(二期) 4室2厅 25000元,第九城市(二期),4室2厅,188平米,联洋租房,25000,高楼层(共23层),中楼层(共6层),中楼层(共6层)
3549,云帆佳苑 2室1厅 1500元,云帆佳苑,2室1厅,56平米,泥城镇租房,1500,中楼层(共6层),1994年建板楼,1994年建板楼
3550,高兴花园 1室1厅 3000元,高兴花园,1室1厅,47平米,春申租房,3000,中楼层(共6层),高楼层(共6层),高楼层(共6层)
3551,新南家园 2室2厅 3000元,新南家园,2室2厅,93平米,西渡租房,3000,中楼层(共6层),1990年建板楼,1990年建板楼
3552,东方曼哈顿 3室2厅 18200元,东方曼哈顿,3室2厅,136平米,徐家汇租房,18200,中楼层(共37层),低楼层(共18层),低楼层(共18层)
3553,幸福小镇(公寓) 2室1厅 4500元,幸福小镇(公寓),2室1厅,54平米,高行租房,4500,高楼层(共14层),1998年建塔楼,1998年建塔楼
3554,乾耀东港 2室2厅 1200元,乾耀东港,2室2厅,89平米,泥城镇租房,1200,中楼层(共13层),高楼层(共6层),高楼层(共6层)
3555,浦东南路2141弄 2室1厅 5000元,浦东南路2141弄,2室1厅,56平米,塘桥租房,5000,高楼层(共6层),1993年建板楼,1993年建板楼
3556,中下塘街小区 2室1厅 2400元,中下塘街小区,2室1厅,64平米,嘉定老城租房,2400,中楼层(共7层),高楼层(共23层),高楼层(共23层)
3557,长青坊装修超级好的一房。大卧室大阳台，采光很好。,长青坊,1室0厅,31平米,康健租房,4000,中楼层(共6层),2006年建板楼,2006年建板楼
3558,上海捷克住宅小区(公寓) 2室2厅 4500元,上海捷克住宅小区(公寓),2室2厅,100平米,徐泾租房,4500,低楼层(共5层),中楼层(共6层),中楼层(共6层)
3559,仁恒西郊花园 4室2厅 17500元,仁恒西郊花园,4室2厅,188平米,徐泾租房,17500,中楼层(共19层),2007年建板楼,2007年建板楼
3560,中海瀛台 5室2厅 12000元,中海瀛台,5室2厅,166平米,华泾租房,12000,低楼层(共21层),中楼层(共6层),中楼层(共6层)
3561,万宜坊 2室0厅 5200元,万宜坊,2室0厅,54平米,新天地租房,5200,低楼层(共3层),1996年建板楼,1996年建板楼
3562,爱中爱华公寓 2室1厅 10500元,爱中爱华公寓,2室1厅,97平米,万体馆租房,10500,低楼层(共20层),中楼层(共6层),中楼层(共6层)
3563,岚皋大楼 2室1厅 5800元,岚皋大楼,2室1厅,69平米,光新租房,5800,低楼层(共24层),2006年建板楼,2006年建板楼
3564,徐汇苑 2室2厅 9500元,徐汇苑,2室2厅,100平米,龙华租房,9500,低楼层(共32层),中楼层(共37层),中楼层(共37层)
3565,通河二村 2室1厅 3800元,通河二村,2室1厅,61平米,通河租房,3800,高楼层(共6层),2003年建板楼,2003年建板楼
3566,沂南路54弄 2室1厅 4000元,沂南路54弄,2室1厅,47平米,南码头租房,4000,中楼层(共6层),高楼层(共14层),高楼层(共14层)
3567,中房樱桃苑 2室2厅 8000元,中房樱桃苑,2室2厅,101平米,三林租房,8000,低楼层(共12层),2006年建板楼,2006年建板楼
3568,明丰世纪苑 2室2厅 6000元,明丰世纪苑,2室2厅,110平米,桃浦租房,6000,中楼层(共12层),中楼层(共13层),中楼层(共13层)
3569,金领国际(公寓) 2室2厅 4000元,金领国际(公寓),2室2厅,71平米,曹路租房,4000,低楼层(共11层),2013年建板楼,2013年建板楼
3600,春申景城湖滨晨韵 3室2厅 6500元,春申景城湖滨晨韵,3室2厅,128平米,春申租房,6500,低楼层(共17层),低楼层(共17层),低楼层(共17层)
3601,静安新邨 1室1厅 9800元,静安新邨,1室1厅,65平米,南京西路租房,9800,低楼层(共3层),2005年建板楼,2005年建板楼
3602,学驱房+精装修+居家陪读比住+配套齐交通便利+随时可看,紫薇园,2室1厅,62平米,康健租房,5000,低楼层(共6层),低楼层(共3层),低楼层(共3层)
3603,君御豪庭 3室2厅 25000元,君御豪庭,3室2厅,159平米,江宁路租房,25000,低楼层(共27层),板楼,板楼
3604,曲阳林云小区 2室1厅 4700元,曲阳林云小区,2室1厅,52平米,曲阳租房,4700,高楼层(共6层),低楼层(共6层),低楼层(共6层)
3605,御翠豪庭 2室2厅 23000元,御翠豪庭,2室2厅,119平米,古北租房,23000,中楼层(共28层),1992年建板楼,1992年建板楼
3606,静安风华苑 3室2厅 16000元,静安风华苑,3室2厅,130平米,曹家渡租房,16000,中楼层(共6层),低楼层(共27层),低楼层(共27层)
3607,静安丽舍 3室2厅 16000元,静安丽舍,3室2厅,140平米,曹家渡租房,16000,低楼层(共33层),2009年建板楼,2009年建板楼
3608,开鲁六村 1室1厅 3000元,开鲁六村,1室1厅,43平米,中原租房,3000,高楼层(共6层),高楼层(共6层),高楼层(共6层)
3609,华梅花苑 2室2厅 6500元,华梅花苑,2室2厅,88平米,古美租房,6500,中楼层(共6层),1987年建板楼,1987年建板楼
3610,邮电二村 2室1厅 6500元,邮电二村,2室1厅,66平米,曲阳租房,6500,高楼层(共24层),中楼层(共28层),中楼层(共28层)
3611,东陆新村六街坊 1室1厅 4000元,东陆新村六街坊,1室1厅,47平米,金桥租房,4000,低楼层(共6层),2008年建板楼,2008年建板楼
3612,金都花好悦园 3室1厅 3900元,金都花好悦园,3室1厅,87平米,颛桥租房,3900,高楼层(共6层),中楼层(共6层),中楼层(共6层)
3613,万源城E1 1室2厅 5000元,万源城E1,1室2厅,64平米,古美租房,5000,低楼层(共24层),2005年建板楼,2005年建板楼
3614,罗溪花苑 2室2厅 2500元,罗溪花苑,2室2厅,82平米,罗店租房,2500,高楼层(共6层),低楼层(共33层),低楼层(共33层)
3615,阳光威尼斯(三期) 3室2厅 6700元,阳光威尼斯(三期),3室2厅,108平米,真光租房,6700,高楼层(共26层),2004年建板楼,2004年建板楼
3616,由由六村 2室1厅 5000元,由由六村,2室1厅,67平米,北蔡租房,5000,高楼层(共6层),高楼层(共6层),高楼层(共6层)
3617,慧芝湖花园 2室2厅 8800元,慧芝湖花园,2室2厅,91平米,大宁租房,8800,中楼层(共32层),1989年建板楼,1989年建板楼
3618,圣天地酒店式公寓 1室0厅 5000元,圣天地酒店式公寓,1室0厅,35平米,长寿路租房,5000,高楼层(共25层),中楼层(共6层),中楼层(共6层)
3619,创世纪花园 3室2厅 9800元,创世纪花园,3室2厅,146平米,徐家汇租房,9800,高楼层(共34层),1997年建板楼,1997年建板楼
3620,江南新苑 3室2厅 11000元,江南新苑,3室2厅,129平米,五里桥租房,11000,低楼层(共30层),高楼层(共24层),高楼层(共24层)
3621,临沂一村 3室1厅 5000元,临沂一村,3室1厅,39平米,南码头租房,5000,高楼层(共6层),1990年建塔楼,1990年建塔楼
3622,中虹家园 3室1厅 5000元,中虹家园,3室1厅,90平米,曹路租房,5000,中楼层(共18层),低楼层(共6层),低楼层(共6层)
3623,银都新村(8至10区) 2室1厅 3800元,银都新村(8至10区),2室1厅,56平米,颛桥租房,3800,高楼层(共6层),1995年建板楼,1995年建板楼
3624,双阳路50弄 1室1厅 4300元,双阳路50弄,1室1厅,55平米,周家嘴路租房,4300,中楼层(共24层),高楼层(共6层),高楼层(共6层)
3625,申亚新华府 3室2厅 15000元,申亚新华府,3室2厅,138平米,新华路租房,15000,中楼层(共11层),1994年建板楼,1994年建板楼
3626,惠南小城 2室2厅 2500元,惠南小城,2室2厅,83平米,惠南租房,2500,高楼层(共6层),低楼层(共24层),低楼层(共24层)
3627,静安新城四区 1室1厅 4500元,静安新城四区,1室1厅,56平米,静安新城租房,4500,低楼层(共24层),2007年建板楼,2007年建板楼
3628,浦东世纪花园(公寓) 4室2厅 21000元,浦东世纪花园(公寓),4室2厅,189平米,花木租房,21000,低楼层(共30层),高楼层(共6层),高楼层(共6层)
3629,明丰世纪苑 2室2厅 6000元,明丰世纪苑,2室2厅,110平米,桃浦租房,6000,中楼层(共12层),1999年建板楼,1999年建板楼
3660,金领国际(公寓) 2室2厅 4000元,金领国际(公寓),2室2厅,71平米,曹路租房,4000,低楼层(共11层),低楼层(共11层),低楼层(共11层)
3661,沂南路54弄 2室1厅 4000元,沂南路54弄,2室1厅,47平米,南码头租房,4000,中楼层(共6层),2009年建板楼,2009年建板楼
3662,中房樱桃苑 2室2厅 8000元,中房樱桃苑,2室2厅,101平米,三林租房,8000,低楼层(共12层),中楼层(共6层),中楼层(共6层)
3663,中环锦园 2室2厅 7500元,中环锦园,2室2厅,106平米,万里租房,7500,高楼层(共24层),1981年建板楼,1981年建板楼
3664,阳明国际花苑 3室2厅 7200元,阳明国际花苑,3室2厅,131平米,莘庄租房,7200,低楼层(共6层),低楼层(共12层),低楼层(共12层)
3665,新弘国际城(公寓) 3室2厅 4300元,新弘国际城(公寓),3室2厅,89平米,莘闵别墅租房,4300,高楼层(共18层),2006年建板楼,2006年建板楼
3666,绿地蔷薇九里(公寓) 3室2厅 5000元,绿地蔷薇九里(公寓),3室2厅,92平米,松江大学城租房,5000,中楼层(共11层),高楼层(共24层),高楼层(共24层)
3667,西镇小区(浦东) 1室0厅 3500元,西镇小区(浦东),1室0厅,35平米,洋泾租房,3500,中楼层(共6层),2005年建板楼,2005年建板楼
3668,九龙仓兰廷 3室1厅 6500元,九龙仓兰廷,3室1厅,91平米,周浦租房,6500,高楼层(共18层),低楼层(共6层),低楼层(共6层)
3669,长青坊 1室1厅 4500元,长青坊,1室1厅,42平米,康健租房,4500,高楼层(共6层),2000年建板楼,2000年建板楼
3670,新凯城香樟苑 2室1厅 3300元,新凯城香樟苑,2室1厅,68平米,泗泾租房,3300,中楼层(共12层),高楼层(共18层),高楼层(共18层)
3671,兰花新村 2室0厅 4700元,兰花新村,2室0厅,49平米,黄兴公园租房,4700,高楼层(共6层),2012年建板楼,2012年建板楼
3672,风度国际 2室2厅 14500元,风度国际,2室2厅,113平米,金汇租房,14500,高楼层(共11层),中楼层(共11层),中楼层(共11层)
3673,南塘浜路93弄 1室0厅 5000元,南塘浜路93弄,1室0厅,26平米,打浦桥租房,5000,中楼层(共6层),2012年建板楼,2012年建板楼
3674,公安大楼(徐汇) 1室1厅 7200元,公安大楼(徐汇),1室1厅,56平米,衡山路租房,7200,高楼层(共32层),中楼层(共6层),中楼层(共6层)
3675,城市方园 2室1厅 3800元,城市方园,2室1厅,69平米,中原租房,3800,中楼层(共33层),1991年建板楼,1991年建板楼
3676,金浦小区(金桥) 2室1厅 4500元,金浦小区(金桥),2室1厅,66平米,碧云租房,4500,中楼层(共6层),高楼层(共18层),高楼层(共18层)
3677,翠湖天地御苑 3室2厅 36000元,翠湖天地御苑,3室2厅,182平米,新天地租房,36000,低楼层(共32层),板楼,板楼
3678,天居玲珑湾(公寓) 2室2厅 3200元,天居玲珑湾(公寓),2室2厅,91平米,徐行租房,3200,中楼层(共16层),高楼层(共6层),高楼层(共6层)
3679,天居玲珑湾(公寓) 2室2厅 3200元,天居玲珑湾(公寓),2室2厅,85平米,徐行租房,3200,低楼层(共16层),1993年建板楼,1993年建板楼
3680,新黄小区 1室1厅 4000元,新黄小区,1室1厅,48平米,甘泉宜川租房,4000,低楼层(共6层),中楼层(共12层),中楼层(共12层)
3681,绿地观邸 1室1厅 2500元,绿地观邸,1室1厅,70平米,南桥租房,2500,高楼层(共28层),2011年建板楼,2011年建板楼
3682,大华锦绣华城(四街区) 3室2厅 8500元,大华锦绣华城(四街区),3室2厅,113平米,北蔡租房,8500,低楼层(共18层),高楼层(共6层),高楼层(共6层)
3683,瑞虹新城(一期) 3室2厅 11000元,瑞虹新城(一期),3室2厅,124平米,临平路租房,11000,低楼层(共39层),1983年建板楼,1983年建板楼
3684,晶欣坊 2室1厅 5500元,晶欣坊,2室1厅,76平米,梅陇租房,5500,中楼层(共26层),高楼层(共11层),高楼层(共11层)
3685,华松小区 2室1厅 5600元,华松小区,2室1厅,82平米,北新泾租房,5600,中楼层(共6层),2005年建板楼,2005年建板楼
3686,上南二村 2室1厅 5600元,上南二村,2室1厅,69平米,世博租房,5600,高楼层(共6层),中楼层(共6层),中楼层(共6层)
3687,金巷小区 2室1厅 4800元,金巷小区,2室1厅,75平米,金桥租房,4800,低楼层(共6层),1983年建板楼,1983年建板楼
3688,人乐三村 2室2厅 2200元,人乐三村,2室2厅,66平米,松江老城租房,2200,高楼层(共6层),高楼层(共32层),高楼层(共32层)
3689,浦东世纪花园(公寓) 4室2厅 28000元,浦东世纪花园(公寓),4室2厅,226平米,花木租房,28000,中楼层(共30层),塔楼,塔楼
3720,锦华花园 3室2厅 10000元,锦华花园,3室2厅,143平米,北蔡租房,10000,中楼层(共5层),中楼层(共5层),中楼层(共5层)
3721,巨龙台湾城 1室1厅 1300元,巨龙台湾城,1室1厅,30平米,西渡租房,1300,高楼层(共6层),1997年建板楼,1997年建板楼
3722,创世纪花园 3室2厅 9800元,创世纪花园,3室2厅,146平米,徐家汇租房,9800,高楼层(共34层),高楼层(共6层),高楼层(共6层)
3723,江南新苑 3室2厅 11000元,江南新苑,3室2厅,129平米,五里桥租房,11000,低楼层(共30层),1996年建板楼,1996年建板楼
3724,临沂一村 3室1厅 5000元,临沂一村,3室1厅,39平米,南码头租房,5000,高楼层(共6层),高楼层(共34层),高楼层(共34层)
3725,翠湖天地御苑 3室2厅 36000元,翠湖天地御苑,3室2厅,182平米,新天地租房,36000,低楼层(共32层),2000年建板楼,2000年建板楼
3726,中虹家园 3室1厅 5000元,中虹家园,3室1厅,90平米,曹路租房,5000,中楼层(共18层),低楼层(共30层),低楼层(共30层)
3727,天居玲珑湾(公寓) 2室2厅 3200元,天居玲珑湾(公寓),2室2厅,91平米,徐行租房,3200,中楼层(共16层),1997年建塔楼,1997年建塔楼
3728,天居玲珑湾(公寓) 2室2厅 3200元,天居玲珑湾(公寓),2室2厅,85平米,徐行租房,3200,低楼层(共16层),高楼层(共6层),高楼层(共6层)
3729,新黄小区 1室1厅 4000元,新黄小区,1室1厅,48平米,甘泉宜川租房,4000,低楼层(共6层),1986年建板楼,1986年建板楼
3730,绿地观邸 1室1厅 2500元,绿地观邸,1室1厅,70平米,南桥租房,2500,高楼层(共28层),低楼层(共32层),低楼层(共32层)
3731,晶欣坊 2室1厅 5500元,晶欣坊,2室1厅,76平米,梅陇租房,5500,中楼层(共26层),2006年建板楼,2006年建板楼
3732,瑞虹新城(一期) 3室2厅 11000元,瑞虹新城(一期),3室2厅,124平米,临平路租房,11000,低楼层(共39层),中楼层(共18层),中楼层(共18层)
3733,华松小区 2室1厅 5600元,华松小区,2室1厅,82平米,北新泾租房,5600,中楼层(共6层),2011年建板楼,2011年建板楼
3734,大华锦绣华城(四街区) 3室2厅 8500元,大华锦绣华城(四街区),3室2厅,113平米,北蔡租房,8500,低楼层(共18层),中楼层(共16层),中楼层(共16层)
3735,静安城 2室2厅 12800元,静安城,2室2厅,106平米,曹家渡租房,12800,中楼层(共31层),2013年建板楼,2013年建板楼
3736,锦龙苑 2室2厅 4000元,锦龙苑,2室2厅,73平米,上大租房,4000,高楼层(共6层),低楼层(共16层),低楼层(共16层)
3737,知雅汇(公寓) 2室2厅 4900元,知雅汇(公寓),2室2厅,91平米,九亭租房,4900,中楼层(共17层),2013年建板楼,2013年建板楼
3738,碧云公馆 1室2厅 6000元,碧云公馆,1室2厅,73平米,金桥租房,6000,高楼层(共26层),低楼层(共6层),低楼层(共6层)
3739,密云路471弄 1室1厅 3800元,密云路471弄,1室1厅,34平米,曲阳租房,3800,高楼层(共6层),1995年建板楼,1995年建板楼
3740,钦州花苑 2室1厅 5400元,钦州花苑,2室1厅,77平米,田林租房,5400,高楼层(共29层),高楼层(共28层),高楼层(共28层)
3741,金桥酒店公寓 1室1厅 5000元,金桥酒店公寓,1室1厅,62平米,碧云租房,5000,中楼层(共19层),2010年建板楼,2010年建板楼
3742,金桥酒店公寓 1室1厅 5800元,金桥酒店公寓,1室1厅,66平米,碧云租房,5800,中楼层(共19层),中楼层(共26层),中楼层(共26层)
3743,近南站1/3号线地铁家乐福 配套齐全 小区环境干净清爽,康宁坊,2室1厅,57平米,康健租房,4000,低楼层(共6层),2013年建板楼,2013年建板楼
3744,中海瀛台 2室2厅 7800元,中海瀛台,2室2厅,106平米,华泾租房,7800,高楼层(共31层),低楼层(共39层),低楼层(共39层)
3745,证大家园(公寓) 2室2厅 6500元,证大家园(公寓),2室2厅,91平米,金桥租房,6500,中楼层(共6层),2000年建板楼,2000年建板楼
3746,羽北小区 1室1厅 4200元,羽北小区,1室1厅,37平米,洋泾租房,4200,高楼层(共6层),中楼层(共6层),中楼层(共6层)
3747,泗塘二村 2室1厅 3500元,泗塘二村,2室1厅,45平米,张庙租房,3500,中楼层(共5层),1995年建板楼,1995年建板楼
3748,新泾四村 1室1厅 4800元,新泾四村,1室1厅,48平米,北新泾租房,4800,高楼层(共6层),低楼层(共18层),低楼层(共18层)
3749,华师大一村 1室1厅 3200元,华师大一村,1室1厅,32平米,长风租房,3200,低楼层(共6层),2010年建板楼,2010年建板楼
3780,春雷路431弄 3室1厅 3000元,春雷路431弄,3室1厅,69平米,月浦租房,3000,低楼层(共6层),低楼层(共6层),低楼层(共6层)
3781,长兴坊 2室1厅 5300元,长兴坊,2室1厅,60平米,康健租房,5300,中楼层(共6层),1994年建板楼,1994年建板楼
3782,上中西路767弄 2室1厅 4300元,上中西路767弄,2室1厅,75平米,梅陇租房,4300,高楼层(共6层),中楼层(共6层),中楼层(共6层)
